semana,consultas_respiratorias,temp_min_c,frio,humedad,humedad_lag1,pm25,pm25_lag1,influenza_google,busquedas_lag1,movilidad_transporte,dias_feriados,vacunacion_pct,lluvia_mm,lluvia_lag1,school_in_session,llamadas_info,ocupacion_hospitalaria_general,costo_transporte,tendencia,semana_del_anio,ruido_redes_sociales,ruido_administrativo
2023-01-09,155.65356014372276,15.52715080487537,0,59.84119931305108,67.51384209802708,18.66329981421122,36.16112108291401,20.400850791425764,12.303083615520647,91.44516960388187,0,41.96479524046724,0.8582033804484579,10.822345402278982,1,215.973239174813,71.25167920360482,1.2722435738577578,54,2,-0.4972715797750161,-0.588902773351014
2023-01-16,112.20994829283627,12.712991370938152,2.287008629061848,48.73059162449853,59.84119931305108,27.336548746437156,18.66329981421122,3.3609352592493424,20.400850791425764,114.63005256177429,1,58.056740122379125,0.5224810178019389,0.8582033804484579,0,275.5558025935013,70.76800159929564,1.2695284196284367,55,3,-0.3864489879703472,-1.7442754216468308
2023-01-23,79.05837117893826,18.946878414402562,0,81.9054953326356,48.73059162449853,23.769480936649675,27.336548746437156,3.4824168825481387,3.3609352592493424,113.3432885488944,0,58.07750927415206,2.9848858320420706,0.5224810178019389,1,242.03644979414483,80.85680811431689,1.0302510262906013,56,4,0.2753465826268675,1.2266922315707876
2023-01-30,106.86855895039236,18.187940500097934,0,97.5351857392734,81.9054953326356,24.925678706108563,23.769480936649675,29.673191204740792,3.4824168825481387,93.25786643966676,1,58.10869415752414,3.4147655445019662,2.9848858320420706,1,260.24054464822837,79.97564421713037,1.3638918522798062,57,5,-0.5827758868027537,-0.34912891476488833
2023-02-06,175.5728237723685,12.436541249839397,2.5634587501606028,74.90396526430249,97.5351857392734,20.71374740219837,24.925678706108563,12.14153271069889,29.673191204740792,123.04562355327161,0,65.7395133668019,8.613952346646476,3.4147655445019662,0,280.5035956886889,67.51150850101621,1.1856425050947963,58,6,-0.690967686972532,-1.4175405554536316
2023-02-13,173.58272999728203,-3.9840095543261356,18.984009554326136,60.27819872603918,74.90396526430249,27.596314021495395,20.71374740219837,12.63769470914941,12.14153271069889,108.88264879522674,1,65.19205489056192,7.701516240709562,8.613952346646476,0,304.44629431976057,77.60045311238365,1.3288286687926174,59,7,-0.9892508089374662,-0.01258662781660385
2023-02-20,130.70870124410544,28.92730484932446,0,61.38933254684134,60.27819872603918,11.590848911098817,27.596314021495395,6.263873206056091,12.63769470914941,111.8905262996417,0,50.29805635580422,5.660245797438891,7.701516240709562,0,204.33253050648716,73.72610173414104,1.3824481700783382,60,8,0.26234609423192035,-0.5483748297508221
2023-02-27,99.41385382621087,25.688483617369258,0,83.691595749997,61.38933254684134,20.942025144757245,11.590848911098817,9.906904997049127,6.263873206056091,76.78945502639752,0,58.226355530274304,3.8417335611324708,5.660245797438891,1,294.04804038790473,73.07940758075921,1.1948727458347401,61,9,0.6301442233259504,0.8819650295286896
2023-03-06,166.30132534935575,8.28686292993926,6.713137070060739,63.393285267680206,83.691595749997,24.71317362811508,20.942025144757245,10.496109765693461,9.906904997049127,128.16039937864602,0,61.68998237112016,2.303710967070806,3.8417335611324708,1,218.107195333985,80.730726333507,1.2062280939308152,62,10,-0.5114789895338488,-0.060442418546879664
2023-03-13,109.72461740957397,13.321535513467111,1.6784644865328886,52.383689895736715,63.393285267680206,28.94382582514197,24.71317362811508,10.844632830225637,10.496109765693461,101.5649167529215,1,61.486476228798075,5.074282231942086,2.303710967070806,0,288.6572153620276,62.89034310999679,1.2491447049722522,63,11,0.7882501472006146,1.0477476569846844
2023-03-20,124.72068503966842,10.996625700237827,4.003374299762173,60.2255147509826,52.383689895736715,35.319470416199195,28.94382582514197,12.936678387326653,10.844632830225637,115.0721791618564,1,56.888293698941844,2.948016491565582,5.074282231942086,1,202.59584545161135,86.6986877159526,1.2871966742860477,64,12,-1.458432874871241,0.9476046463441075
2023-03-27,117.36754336668176,26.659540670027503,0,43.8962962754377,60.2255147509826,15.257023028905664,35.319470416199195,16.016067046472433,12.936678387326653,112.43710615279875,0,57.19038836881289,6.246676068186922,2.948016491565582,0,182.17332852113853,79.72005916575418,1.2658713742118954,65,13,1.3964874248067172,1.2447463820365943
2023-04-03,181.88463945528883,0.731996371811503,14.268003628188497,64.67032874643748,43.8962962754377,25.63667455676072,15.257023028905664,10.822036068221674,16.016067046472433,116.72730035518549,0,57.7255827718589,8.65481657688454,6.246676068186922,1,221.48419029852212,67.21145232380859,1.288731565418079,66,14,-1.8709277812589733,-1.6020657168051946
2023-04-10,202.14923076166775,3.9942824232700964,11.005717576729904,69.3082671047036,64.67032874643748,19.964050155594787,25.63667455676072,17.372041939489115,10.822036068221674,101.21554714508507,0,64.08500057474363,4.776168120552235,8.65481657688454,1,289.96598532106685,72.86911891510476,1.1529135866526412,67,15,-0.38318326636057387,-0.7428880231629005
2023-04-17,108.47992278772595,16.281402762051652,0,80.18245728732934,69.3082671047036,21.392883093408912,19.964050155594787,13.471638221352528,17.372041939489115,116.11619676052527,0,65.87264390199552,6.1280108120942485,4.776168120552235,1,175.69041153949917,75.4548603933385,1.1948514291954062,68,16,0.38591433446283885,0.06958059989834346
2023-04-24,136.469483664406,10.771641544093924,4.228358455906076,66.47271585307494,80.18245728732934,32.48397267274635,21.392883093408912,14.048770108762538,13.471638221352528,93.36054491662098,1,57.829305736491186,9.939662049595812,6.1280108120942485,0,245.04058537377526,66.85515370987429,1.3141339517033903,69,17,2.368728075625358,4.444924423124374
2023-05-01,120.2204461641438,14.148575640204617,0.8514243597953826,89.93686350516363,66.47271585307494,9.774283871150642,32.48397267274635,9.647969552661928,14.048770108762538,82.49943089120185,0,65.13773778920668,2.714269161293436,9.939662049595812,0,275.26780730258145,70.36511871717533,1.2820405060007487,70,18,0.4834060385635881,-0.405732104972226
2023-05-08,95.24489960285524,17.053295934317177,0,79.4366540080877,89.93686350516363,19.067834287651415,9.774283871150642,9.155057962086685,9.647969552661928,91.690024835669007,1,67.36731090453968,6.552853156305574,2.714269161293436,1,246.59136116305802,59.82078151853517,1.037976762988963,71,19,-0.3199604865066164,1.166415052077357
2023-05-15,100.7446238490297,12.204744555976855,2.7952554440231445,60.79662134101324,79.4366540080877,23.545857542770886,19.067834287651415,11.019492019320607,9.155057962086685,120.64589263255812,1,66.6287116964691,10.279117299688943,6.552853156305574,1,273.5795713085036,69.07937194345462,1.3421640800209154,72,20,0.2356689768514443,0.7841609794461866
2023-05-22,99.62012612524718,19.174084076235637,0,59.58678659816192,60.79662134101324,17.138020149099678,23.545857542770886,13.925371148244116,11.019492019320607,117.42393884613925,1,54.99130400474121,3.610221837031311,10.279117299688943,1,260.715970891627,82.17662564955421,1.2646130146291545,73,21,-1.638350251738285,0.44669974755283176
2023-05-29,145.5457969609419,11.79522110688863,3.2047788931113708,72.26495869310077,59.58678659816192,23.865518844792025,17.138020149099678,6.287321826003382,13.925371148244116,121.9494938073893,0,61.894563728264814,4.258328331454508,3.610221837031311,1,248.7775011247976,72.5273465029878,1.1653359873468645,74,22,1.4197498307544225,0.8656228011221876
2023-06-05,118.08376962822109,7.906011869832977,7.093988130167023,77.01507221202763,72.26495869310077,35.579811886185425,23.865518844792025,4.524206976460901,6.287321826003382,141.71377877209176,0,69.57963432690781,1.9953828405788054,4.258328331454508,1,232.59460956274108,58.71253858300246,1.2371704763909932,75,23,-0.12422076008056702,-0.9993299752222436
2023-06-12,122.14517587885257,18.960182868796362,0,75.86393213118492,77.01507221202763,19.175668547440715,35.579811886185425,22.409585168365865,4.524206976460901,113.07250872579418,0,65.98278932991167,3.4497294594790633,1.9953828405788054,1,260.13089086471604,80.99647972685143,1.1993893333155488,76,24,-0.27671516131972745,0.5033764302603874
2023-06-19,211.30745413772428,1.6788750911961987,13.321124908803801,61.03226771525683,75.86393213118492,31.633609635437743,19.175668547440715,2.6772037543443616,22.409585168365865,76.22677806334596,0,51.913420270078454,7.963827136087228,3.4497294594790633,1,229.36210457793757,66.79092582846914,1.1756197486182172,77,25,-0.9051004472354983,-2.2154919882661446
2023-06-26,105.54233281180973,11.894158224399131,3.1058417756008687,62.00511704545497,61.03226771525683,18.154366402559017,31.633609635437743,24.985828518431656,2.6772037543443616,91.8390333117004,0,65.47782163439251,0.5488420291810975,7.963827136087228,0,302.1025552113802,68.36701998528882,1.1332085477608294,78,26,-1.3516521329546103,-0.32861839952861616
2023-07-03,222.7797882679325,-4.17710440022136,19.17710440022136,50.39368389021856,62.00511704545497,36.422362004580116,18.154366402559017,2.2734718582830253,24.985828518431656,100.9674334174714,0,63.01905923868268,0.5750952795211464,0.5488420291810975,1,253.5935483703374,90.34044823440333,1.1751326856061206,79,27,-1.8536482574877329,-0.4987234790999273
2023-07-10,102.61148414462534,9.07191233837483,5.92808766162517,49.00805359832535,50.39368389021856,25.90107072994694,36.422362004580116,17.86747483516754,2.2734718582830253,122.37631332084653,0,68.79046760125635,3.2796194096858895,0.5750952795211464,0,263.270517118451,73.19604846347299,1.1646803117646698,80,28,-1.870930807636203,-2.7285510819716654
2023-07-17,158.7796225846714,6.6472299760616504,8.35277002393835,82.91409780174006,49.00805359832535,24.197264251932015,25.90107072994694,10.984574535657028,17.86747483516754,129.9630136402181,1,64.74541551597127,9.579767795350891,3.2796194096858895,0,272.2084505769054,65.23226782760854,1.139735091545103,81,29,-1.0982990714952257,-1.1678894752461846
2023-07-24,102.15881679610708,16.873153580156668,0,35.47140973868608,82.91409780174006,32.88253973977861,24.197264251932015,9.277664064111839,10.984574535657028,112.83384908091774,0,68.31392327705485,1.4721232309017696,9.579767795350891,1,249.38822237839838,68.06247984322181,1.2785721314602203,82,30,0.7255683131038507,0.8131662633893249
2023-07-31,130.6196119100669,16.125303877843123,0,53.00473667698821,35.47140973868608,37.78602646404912,32.88253973977861,10.75522018015391,9.277664064111839,89.67250026606916,1,62.10048185244301,2.849174532448576,1.4721232309017696,1,349.7539607610121,71.2590774510806,1.1371072322919362,83,31,0.4741699306059026,-0.3155644538240414
2023-08-07,160.71101554023045,6.719348691243313,8.280651308756687,52.92147938878607,53.00473667698821,22.445570737046822,37.78602646404912,7.6643968982253226,10.75522018015391,101.83011892186413,1,63.72812493038201,2.514456784463349,2.849174532448576,1,290.9139277409023,77.59697712767756,1.4723178432193955,84,32,-0.576366486094352,0.4992342698431441
